Date,SeaLevel,Issues
15-Sep-2017 12:42:28,7101,0
15-Oct-2017 23:17:31,7101,0
15-Nov-2017 09:00:00,7101,0
15-Dec-2017 18:42:28,7041,0
15-Jan-2018 05:17:31,7021,0
14-Feb-2018 15:00:00,7021,0
17-Mar-2018 00:42:28,7251,0
16-Apr-2018 11:17:31,7091,0
16-May-2018 21:00:00,7051,0
16-Jun-2018 06:42:28,7131,0
16-Jul-2018 17:17:31,7041,0
16-Aug-2018 03:00:00,7081,0
15-Sep-2018 12:42:28,7091,0
15-Oct-2018 23:17:31,7131,0
15-Nov-2018 09:00:00,7121,0
15-Dec-2018 18:42:28,7161,0
15-Jan-2019 05:17:31,7181,0
14-Feb-2019 15:00:00,7051,0
17-Mar-2019 00:42:28,7081,0
16-Apr-2019 11:17:31,7071,0
16-May-2019 21:00:00,7131,0
16-Jun-2019 06:42:28,7141,0
16-Jul-2019 17:17:31,7131,0
16-Aug-2019 03:00:00,7091,0
15-Sep-2019 12:42:28,7101,0
15-Oct-2019 23:17:31,7171,0
15-Nov-2019 09:00:00,7171,0
15-Dec-2019 18:42:28,7171,0
15-Jan-2020 06:17:34,7181,0
14-Feb-2020 18:00:00,7131,0
16-Mar-2020 05:42:25,7121,0
15-Apr-2020 18:17:34,7211,0
16-May-2020 06:00:00,7071,0
15-Jun-2020 17:42:25,7101,0
16-Jul-2020 06:17:34,7111,0
15-Aug-2020 18:00:00,7091,0
15-Sep-2020 05:42:25,7081,0
15-Oct-2020 18:17:34,7071,0
15-Nov-2020 06:00:00,7061,0
15-Dec-2020 17:42:25,7111,0
15-Jan-2021 05:17:31,7191,0
14-Feb-2021 15:00:00,7181,0
17-Mar-2021 00:42:28,7061,0
16-Apr-2021 11:17:31,7171,0
16-May-2021 21:00:00,7061,0
16-Jun-2021 06:42:28,7081,0
16-Jul-2021 17:17:31,7111,0
16-Aug-2021 03:00:00,7081,0
15-Sep-2021 12:42:28,7101,0
15-Oct-2021 23:17:31,7231,0
15-Nov-2021 09:00:00,NaN,1
15-Dec-2021 18:42:28,NaN,1
15-Jan-2022 05:17:31,NaN,1
14-Feb-2022 15:00:00,7011,0
17-Mar-2022 00:42:28,7071,0
16-Apr-2022 11:17:31,7081,0
16-May-2022 21:00:00,7091,0
16-Jun-2022 06:42:28,7111,0
16-Jul-2022 17:17:31,7081,0
16-Aug-2022 03:00:00,7071,0
15-Sep-2022 12:42:28,7131,0
15-Oct-2022 23:17:31,7121,0
15-Nov-2022 09:00:00,7121,0
15-Dec-2022 18:42:28,7171,0
15-Jan-2023 05:17:31,7191,0
14-Feb-2023 15:00:00,7131,0
17-Mar-2023 00:42:28,7241,0
16-Apr-2023 11:17:31,7141,0
16-May-2023 21:00:00,7121,0
16-Jun-2023 06:42:28,7161,0
16-Jul-2023 17:17:31,7161,0
16-Aug-2023 03:00:00,7121,0
15-Sep-2023 12:42:28,7141,0
15-Oct-2023 23:17:31,7241,0
15-Nov-2023 09:00:00,7251,0
